city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source,completion
vancouver,"801 E 6TH AVENUE, Vancouver, BC V5T 1L8",Mount Pleasant,,49.2657261,-123.0862836,yes,building,2,2,0,handrail,2023-06-15,2023-06-15,DB-2023-00405; DB-2023-00405,,"High Density Housing / Commercial - Addition / Alteration - Interior and exterior alternations for targeted repairs to this existing multi-family residential building containing underground parking being accessed from 6th Avenue.  

Scope of work includes the targeted repairs to the exterior stucco, balcony repairs, replacement of exterior guards and stairs, replacement of plumbing in the parkade, and Structural repairs to units 129, 223, and 305. 

Okay for DB per POD M. Einifar for exterior alterations to repaid the balconies, fascia, handrails, stucco and guardrails to match existing conditions.  Okay for aluminum soffits as long as it matches the original in terms of shape and size.    

Schedule A, Schedule B (Architectural), Schedule D; Vipul Chauhan, AIBC
Schedule B (Structural); Ye Ming Li Struct. Eng. 
Schedule B (Geotechnical) Ward Phillips, P.Eng.
Schedule B (Plumbing); Xiangyang Tan, P.Eng  submitted for this project. 

Building Review Notes: 
1. This permit has been reviewed under the requirement of VBBL #12511 (2019) 
2. Contractor shall have a valid business license prior to the commencement of any work. 

Revision #1 (November 06th, 2023)
1. Parking space calculations (Sheet A01)
2. New door and parking layout (Sheet A12)
3. Proposed work shop room, electrical closet, and parking layout (Sheet A13)

Revision #2 (February 07, 2024)
1. Scope of work increased to include renovation at unit 128 and additional balcony repairs.",permit,unknown
vancouver,"8101 SHAUGHNESSY STREET, Vancouver, BC V1V 1V1",Marpole,,49.2119999,-123.1291342,yes,building,2,2,0,adaptable/visitable,2017-03-16,2017-03-16,BP-2017-00428; BP-2017-00428,,"Certified Professional Program - New Building - To construct   multi-family dwelling buildings containing 4 residential units over one level of underground parking. \t
 
Related to  BP-2016-00555 (Site Permit).

Stage 1(Excavation and Shoring)  -  25-Jan-2017
Stage 2 (Full Structural)               - 16-Mar-2017
Stage 3 (Full Construction)           - 03-May-2017

Note: 
The Fire Department Connection and Annunciator panel shall be visually unobstructed.
The Building shall conform to Subsection 3.8.5. - Adaptable Housing Requirements.",permit,unknown
vancouver,"8131 SHAUGHNESSY STREET, Vancouver, BC V1V 1V1",Marpole,,49.2118782,-123.1288099,yes,building,2,2,0,adaptable/visitable,2017-05-03,2017-05-03,BP-2017-00431; BP-2017-00431,,"Certified Professional Program - New Building - To construct   a multi-family dwelling building (Building 1) containing four residential units over one level of underground parking. \t
 
Related to BP-2016-00555 

Stage 1(Excavation and Shoring)  -  25-Jan-2017.
Stage 2(Full Structural)                - 15-Mar-2017.
Stage 3(Full Construction)            - 03-May-2017.

Note: 
The Fire Department Connection and Annunciator panel shall be visually unobstructed.
The building shall conform to Subsection 3.8.5. - Adaptable Housing Requirements.",permit,unknown
vancouver,"8363 LAUREL STREET, Vancouver, BC V6P 3V4",Marpole,,49.2101534,-123.1264353,yes,building,2,2,0,handrail,2024-03-01,2024-03-01,BP-2024-00084; BP-2024-00084,,"Field Review - Addition / Alteration - Exterior and interior alterations to renovate this dwelling unit 8363 Laurel Street of this existing duplex.

Scope of work:
- Update bathrooms & kitchen, millwork, replace handrail and windows, infill exterior door, new interior walls & doors, lighting and plumbing fixtures, new pad footing and beam.  

Ok for Field Review per J. Zhang,  Jan 11, 2024

Schedule B Structural - Mike Shafai - 604-986-2256, mike@tashengineering.ca",permit,unknown
vancouver,"855 JERVIS STREET, Vancouver, BC V6E 2B2",West End,,49.2867071,-123.1294293,yes,building,2,2,0,lift,2022-09-08,2022-09-08,BP-2022-02315; BP-2022-02315,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations for an elevator and fire alarm upgrade DDRD system to meet the B44-CSA requirements to this 7-storey high-rise multiple dwelling building.

1. This application was reviewed and approved under VBBL 2019 (#12511).",permit,unknown
vancouver,"8725 OAK STREET, Vancouver, BC V6P 4B4",Marpole,,49.2067724,-123.1307196,yes,building,2,2,0,lift,2025-02-24,2025-02-24,BP-2024-03249; BP-2024-03249,,"High Density Housing / Commercial - Addition / Alteration - Exterior and interior alterations to renovate this existing Multiple Dwelling building on this site. Scope of work includes interior layout changes, upgrades to existing fire alarm, elevator modernization, deck repairs, and new exterior windows and doors and guard rails.

2019 VBBL.

Ok for BP only as per Mandy So",permit,unknown
vancouver,"8755 LAUREL STREET, Vancouver, BC V6P 3V7",Marpole,,49.2065086,-123.1265647,yes,building,2,2,0,lift,2017-09-14,2017-09-14,BP-2017-03786; BP-2017-03786,,High Density Housing / Commercial - Addition / Alteration - Interior alterations for an elevator upgrade to standard CSA B44-07 to this existing 3-storey residential building.,permit,unknown
vancouver,"888 HAMILTON STREET, Vancouver, BC V6B 5W4",Downtown,,49.2780088,-123.1166791,yes,building,2,2,0,lift,2021-02-11,2021-02-11,BP-2020-04009; BP-2020-04009,,"High Density Housing / Commercial - Addition / Alteration - Elevator Upgrade - 
Interior alterations to provide elevator upgrades to three (3) elevators at the existing 25-storey Multiple Dwelling Building on this site for CSA-B44 upgrade. 

Scope of work: 
- Reprogram existing addressable smoke detector at elevator lobbies and shaft and add new smoke detectors, where required (machine room).
- Installation of new exit signs 
- Replacement of elevator fused disconnect switches, elevator machine room and elevator pit receptacles with GFCI type, replacement of existing elevator machine room and elevator pit lights with new LED type c/w wire guards, installation of new outdoor downlights on rooftop level, upgrade of existing transfer switch controller to accommodate pre-transfer and elevator emergency power signals

Building Review Branch Notes:
- Related to EP-2020-09218
- Schedule B, Architectural and Electrical, Sonia Mollaei, P.Eng , 604-695-2740
- Main Recall level: Ground Floor, Alternate Recall Level: Second Floor
- Installation & verification of existing FACP in conformance with CAN/ULC S537.
- An updated FSP must be submitted to VF&R for approval. This is a requirement of the permit.  

* Reviewed as per VBBL 2019 and during 2020 Pandemic Crisis.",permit,unknown
vancouver,"902 W 19TH AVENUE, Vancouver, BC V5Z 1X5",South Cambie,,49.2541285,-123.1247147,yes,building,2,2,0,handrail,2023-01-26,2023-01-26,DB-2022-04812; DB-2022-04812,,"Field Review - Addition / Alteration - Exterior and interior alterations to renovate this dwelling unit (902 W 19th Ave) on the main floor of this existing multiple conversion dwelling (two units) of this existing Municipally Designated 'M' heritage building, as permitted per item #1 below:

“1) exterior alteration by way of filling in an existing window at west elevation to match adjacent exterior wall assembly. 
The alteration described above, authorized by the Development Permit Number DB-2022-04812, including conditions and plans forming part thereof, are approved under the Heritage By-law and this Development Permit also constitutes a Heritage Alteration Permit.”
 
Furthermore, Heritage staff have the following Conditions of Approval:
1. All conservation work should be done in accordance with approved drawings, which are made part of this permit application.

Scope of work:
- Removal of interior walls & doors, plumbing fixtures, millwork & finishes
- Relocate kitchen, new appliances, re/re handrail, update bathroom, infill a window on West EL, plumbing fixtures, millwork, finishes, and electrical work. 

OK for DB per Michele(POD) & Maxine (Heritage) - HAP is required.
OK for Field Review as per J. Zhang

REUP submitted as per Doug Martin, 604-614-7985, doug@energysmartconsulting.com",permit,unknown
vancouver,"917 W 7TH AVENUE, Vancouver, BC V5Z 1C4",Fairview,,49.2654227,-123.1246741,yes,building,2,2,0,lift,2017-02-28,2017-02-28,BP-2017-00705; BP-2017-00705,,"Enquiry Centre - Addition / Alteration - Interior alterations to upgrade the existing fire alarm system. This voluntary FAS upgrade is limited to the replacement of the control unit and annunciator for the existing fire alarm system without altering the existing wiring and existing outlet boxes.  This permit has been issued based on item #3 of Bulletin 2006-004-BU/EL.

Note: 
1) The existing field devices incorporated in the fire alarm system shall be compatible with the new control unit in conformance with the CAN/ULC-S524.
2) No work to be completed to the elevator recall system.

OK for Field Review per K. Vogt, February 8, 2017. 

Energy Upgrade Exempt: Re & Re",permit,unknown
vancouver,"930 CAMBIE STREET, Vancouver, BC V6B 5X6",Downtown,,49.2766735,-123.1165973,yes,building,2,2,0,lift,2025-05-15,2025-05-15,BP-2025-00927; BP-2025-00927,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations for an elevator and fire alarm upgrade to meet the CSA B44-16 requirements to this existing mixed-use high-rise commercial/residential building on this site.

Notes:
1. Main Recall Level: Level 1
2. Alternate Recall Level: Level 3
3. Permit reviewed and approved to VBBL #12511 (2019)",permit,unknown
vancouver,"930 E 7TH AVENUE, Vancouver, BC V5T 1P6",Mount Pleasant,,49.264056,-123.0844788,yes,building,2,2,0,ramp,2017-09-19,2017-09-19,BP-2017-03585; BP-2017-03585,,"Field Review - Addition / Alteration - Exterior alterations only to alter this existing multiple dwelling building by adding new weatherproofing to the plaza and restoring the plaza to the exact layout of previously approved. Scope of work includes replace parkade entrance ramp, concrete landscaping structures and stairs.

OK for field review as per Mike McDiarmid, July 29, 2017

Schedules submitted:
A/B (Structural) by Sylvie Mercier, P.Eng, 604-738-0048
B/D-1 (Arch) by Kurtis Topping, P.Eng, 604-738-0048
B (Plumbing) by Kevin Hill, P.Eng, 604-904-2039
Structural Concept review by Jennifer Durham, P.Eng, 604-738-0048

Related to DP-2017-00568

Energy upgrade exempt: Repair exterior water membrane.",permit,unknown
vancouver,"939 BEATTY STREET, Vancouver, BC V6Z 3C1",Downtown,,49.2763863,-123.1162991,yes,building,2,2,0,lift,2025-04-29,2025-04-29,BP-2024-04372; BP-2024-04372,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations for an elevator and fire alarm upgrade to meet the CSA B44 requirements in this existing high-rise residential building.

Notes:
1. Main Recall Level: 1st Floor
2. Alternate Recall Level: Level 3
3. Permit reviewed and approved to VBBL #12511 (2019)",permit,unknown
vancouver,"944 E 8TH AVENUE, Vancouver, BC V5T 1T8",Mount Pleasant,,49.2631303,-123.084221,yes,building,2,2,0,ramp,2020-08-05,2020-08-05,BP-2018-00166; BP-2018-00166,,"High Density Housing / Commercial - New Building - Building Permit for DE419691, M/A DP-2017-01117, & M/A DP-2019-00078

To construct a four-storey plus basement secured market rental multiple dwelling building containing 15 units, providing one car-share and one visitor parking space at the rear, having vehicular access from the lane on this site. 

Sch A, Arch B, Stru B, Mech B, Plmb B, Elec B, Geotech B, and Sch D-1 are submitted. 

******THIS PERMIT HAS BEEN ISSUED UNDER THE REQUIREMENTS OF VBBL 2014********

Building Review Branch Notes:
- Garbage & Recycle area must not be enclosed with a roof at any time. 
- FPR of fire dampers shall comply with VBBL 3.1.8.4. 
- No fuel burning appliances are permitted. 
- Finish material in interior exit stairs shall be slip resistant as per VBBL 3.4.6.1.

REVISION #1 (Jun 29, 2023): related to M/A DP-2022-00707
- Revised the external ramp to parking area at the east side.
- Added an electrical closet under a balcony.
- Deleted a window.
- Added a new wall assembly type and floor type details and changed storage room wall in the basement from CMU to concrete wall to match structural drawing. 
- Removed two trees and updated landscape plan.",permit,unknown
vancouver,"950 CAMBIE STREET, Vancouver, BC V6B 5X5",Downtown,,49.2762497,-123.1172557,yes,building,2,2,0,lift,2022-04-28,2022-04-28,BP-2022-01439; BP-2022-01439,,"High Density Housing / Commercial - Addition / Alteration - Elevator Upgrade - 
Interior alterations to provide elevator upgrades to three (3) elevators in the existing 28-storey multiple dwelling building containing 3 levels of parking garage on this site for CSA-B44-07 upgrade as per Bulletin 2018-004-BU/EL Option#3. 

Scope of work: 
- Replace elevator fused disconnect switches.
- Install new addressable smoke/heat detectors. 
- Connect all detectors to the existing fire alarm system for elevator recall.
- Modify existing fire alarm system to allow for elevator recall sequence.
- Replace lighting fixtures and receptacles in the machine room.

*** Reviewed under the 2019 Vancouver Building By-law (#12511) ***",permit,unknown
vancouver,"960 W 6TH AVENUE, Vancouver, BC V5Z 4J3",Fairview,,49.2657386,-123.1257124,yes,building,2,2,0,ramp,2021-09-14,2021-09-14,BP-2021-00577; BP-2021-00577,,"High Density Housing / Commercial - Addition / Alteration - Building Permit for DP-2020-00120 for exterior alterations membrane repairs to the podium area, revisions to the landscaping including the reconfiguration of the retaining walls and replacement materials, new landscaping features, lighting, and the installation of a playground in the courtyard, for this existing 3-storey multiple dwelling building. 

Notes:
1. Including the Letter of Assurance dated January 21, 2019, signed by Jennifer Clark:
2. Including the Arborist Inventory Report dated October 21, 2019, from Diamond Head.
3. Envelope and membrane repairs only. No interior or electrical work proposed.
4. Building envelope professional: Carolina Mahoney at 604.454.0402

Revision #1 (P Volpi, Sept 5/24):
1. Removal of east courtyard ramp to play area and grading changes
2. Change in planters
3. Proposed change from from ramp to stairs at west courtyard",permit,unknown
vancouver,"1000 BEACH AVENUE, Vancouver, BC V6E 4M2",Downtown,,49.27562,-123.1341967,yes,building,1,1,0,lift,2020-01-10,2020-01-10,BP-2019-05193,,"High Density Housing / Commercial - Addition / Alteration - Re-program existing addressable single stage fire alarm system and to provide interior alterations to install a new exit sign on main floor and add new relays for the automatic emergency elevator recall function for three existing elevators in this existing 27-storey multiple dwelling building for CSA-B44 upgrade.

******THIS PERMIT HAS BEEN ISSUED UNDER THE REQUIREMENTS OF VBBL 2019********    

Building Review Branch Notes:
- Schedule B - Arch. & Elec. submitted by A. J. Franklin, P. Eng. 
- Automatic emergency recall (main - ground floor, alternate - 2nd floor)
-All smoke detectors at elevator lobbies, machine room , top of elevator shaft and heat detector in elevator pit are existing.",permit,unknown
vancouver,"1003 E 39TH AVENUE, Vancouver, BC V5W 1K9",Kensington-Cedar Cottage,,49.2349726,-123.0845756,yes,building,1,1,0,handrail,2024-09-26,2024-09-26,BP-2024-03245,,"Field Review - Addition / Alteration - Interior alterations to provide improvements to this existing one-family dwelling on this site. Work to include interior wall alteration on the second floor and bathroom renovation.

OK for field review as per O. Luo, Aug 22nd, 2024

Note:
- Schedule B - Struc.: Tim Lam P. Eng., 604 255 7670 (Ennova Structural Engineers Inc.)

Revision #1 
Interior layout changes that include relocating bathroom wall, removing asbestos drywall, replace ceiling joists in dining, living and south bedroom, removal of proposed closet in north bedroom, providing continuous handrail at interior stairs and replace exterior insulation at second floor.",permit,unknown
vancouver,"1005 JERVIS STREET, Vancouver, BC V6E 3T1",West End,,49.2849763,-123.1324227,yes,building,1,1,0,lift,2019-02-25,2019-02-25,BP-2017-04912,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations to provide elevator upgrades for the existing 2 passenger elevators in this 18 storey multiple dwelling building on this site.

Proposed work includes installation of new DDRS and waterproofing of the elevator pit.

This project is related to AL-2019-00029

Building Review Branch Notes:
Electrical Permit (EP) required.",permit,unknown
vancouver,"1008 CAMBIE STREET, Vancouver, BC V6B 6J7",Downtown,,49.2750662,-123.1177965,yes,building,1,1,0,lift,2017-05-09,2017-05-09,BP-2017-02117,,"Enquiry Centre - Addition / Alteration - Voluntary upgrade of existing fire alarm system in this existing mixed use building on this site.

Note: This FAS upgrade is limited only to the replacement of control unit.

No work is permitted in elevator recall system.

This permit has been issued based on item #3 of Bulletin 2006-004-BU/EL.

OK for SIPS with no drawings as per W.Wong, April 21, 2017.",permit,unknown
vancouver,"1026 KEEFER STREET, Vancouver, BC V6A 1Z1",Strathcona,,49.2790949,-123.0817924,yes,building,1,1,0,ramp,2021-09-24,2021-09-24,BP-2021-01844,,"High Density Housing / Commercial - New Building - Building Permit for DP-2019-00875 to construct a 3-storey one-family INFILL dwelling with a built in 2-car parking having vehicular access from the lane.

Note: built-in parking in the infill building to be used by the infill dwelling unit only. 

(Notes: 
1. This revision is reflected on the plans to the principal and infill buildings and related to M/A DP-2023-00121)  
2. Revision reviewed and approved to VBBL #12511 (2019)).

1. Extension of east p.l. retaining wall all the way to the south p.l. 
2. Revised top and bottom retaining wall heights of east retaining wall.
3. Revised infill garage level slab height.
4. Revised building grades at corners of infill building.
5. Revised site plan design to account for revised retaining wall and slab height including different sidewalk height and configuration which now includes a new ramp leading west and a new stair beside the principal building.  
6. Revised interior layout for infill building.",permit,unknown
vancouver,"1030 BURNABY STREET, Vancouver, BC V6E 1N8",West End,,49.2787902,-123.1314722,yes,building,1,1,0,lift,2021-10-29,2021-10-29,BP-2021-02887,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations for a voluntary upgrade to the fire alarm system to this existing high-rise seniors assisted living building to meet the requirements of CSA-B44.
Work to include new devices/wiring and panel, elevator modernization
And a new emergency generator",permit,unknown
vancouver,"1032 NICOLA STREET, Vancouver, BC V6G 2C9",West End,,49.2859493,-123.134809,yes,building,1,1,0,ramp,2017-08-17,2017-08-17,DB452202,,"High Density Housing / Commercial - Salvage and Abatement - Exterior alteration of building envelope repair to the existing multiple dwelling building on this site. Repairs proposed at the planters over underground parkade and east exit ramp and east and west stairs of this building for new membranes. Scope of work includes landscape work and new roof drains at the planters.
No electrical work proposed.

OK for DB as per C. Sudiro on Jan.13, 2016.

Landscape cleared by K. Rourke on Jan 13, 2016.

Sch A, Arch, Stru, & Plmb B, and Sch D-1 are submitted.

******THIS PERMIT HAS BEEN ISSUED UNDER THE REQUIREMENTS OF VBBL 2014********

Building Review Branch Note:
- Surface textures of urethane liquid membrane on exit stairs and ramp must be rough for slip resistance to conform to VBBL 3.4.6.1.(1).

THIS PERMIT HAS BEEN CONVERTED FROM PRISM.",permit,unknown
vancouver,"1040 E 7TH AVENUE, Vancouver, BC V5T 1P7",Mount Pleasant,,49.2640132,-123.0822285,yes,building,1,1,0,accessible; ramp,2026-04-23,2026-04-23,DB-2024-02643,,"High Density Housing / Commercial - Addition / Alteration - Exterior and interior alterations to renovate this existing multiple dwelling building on this site.

The scope includes:
- new accessible ramp on northeast corner
- reconfigure concrete stairs to the underground parking to accommodate new PMT on the rear
- replace with new MUAs
- renovate the storage room on the basement level.
- new electrical room

1. No changes to the concrete foundations.
2. Basement/parking level are currently sprinklered only. No sprinkler work to rest of building and upper floor levels. 
3. Permit reviewed and approved to VBBL #12511 (2019).",permit,unknown
vancouver,"1040 PACIFIC STREET, Vancouver, BC V6E 4C1",West End,,49.2773648,-123.133759,yes,building,1,1,0,lift,2024-08-13,2024-08-13,BP-2024-02010,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations to provide elevator modernization and to replace existing fire alarm with new single stage addressable fire alarm system to incorporate emergency recall function for existing elevator to meet the requirements of CSA-B44 in this existing 7-storey multiple dwelling residential building.

Main Recall – level L, Alternate Recall – level 2 (basement)

Scope of work:
- Replace light fixtures & receptacles in elevator machine room and pit. 
- Replace elevator and cab light disconnects
- Run new ground wire for elevator equipment and new phone line.
- Install new relays for elevator recall. 
- Provide new circuit for elevator lobby phone. 
- Replace fire panel and related devices with new. 
- Add new smoke detectors in elevator lobbies and in-suite heat detectors.

Sch B Elec. by H. (David) Joo, P. Eng. submitted for this project.  

Note: Okay to process as BP per SP, Jun 3, 2024

Building Review Notes: 
1.\tEP-2024-05245
2.\tThis permit has been reviewed under the requirement of VBBL #12511 (2019)",permit,unknown
vancouver,"1045 W 14TH AVENUE, Vancouver, BC V6H 1P4",Fairview,,49.2590017,-123.1277644,yes,building,1,1,0,lift,2022-08-10,2022-08-10,BP-2020-02070,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations only to provide elevator modernization for new DDRS for the existing single stage, in this existing 3 storey Plus Basement in this existing multiple dwelling building ( Group C)rental

Main Recall level - Main Floor (W 14 Street), Alternate Recall level - 2nd Floor

Refer to AL-2020-00086

Ok for BP only as per JZ


Schedule B, Arnold Nemetz P.Eng (604.736.6562) Electrical 
\t\t\t\t\t

*** This permit has been issued under the requirements of the VBBL #12511 (2019) ***

Building Review Branch Notes:
- Electrical Permit is required
- AL Permit is required for DDRS
- VBBL 2019",permit,unknown
vancouver,"1050 ALBERNI STREET, Vancouver, BC V6E 1A3",West End,,49.2845781,-123.1232114,yes,building,1,1,0,lift,2024-07-24,2024-07-24,BP-2024-01672,,"High Density Housing / Commercial - Addition / Alteration - Interior alteration provide elevator modernization to meet the requirement of CSA B44 standard and related fire alarm upgrades at this existing 4 storeys mixed-used building.

Related Permit: EP-2024-05480

******THIS PERMIT HAS BEEN REVIEWED AND ISSUED UNDER THE REQUIREMENTS OF VBBL 2019 ********

Building Review Branch Notes:
1. Sch. Arch. B & Elec. B provided by Stephane Jacob.
2. Automatic emergency Recall (Main - Ground floor, Alternated - Mezz Floor)

Revision 1 - Issued Aug 12, 2025
-Electrical work related to elevator modernization
-re&re of disconnect, and run new feeder from disconnect to controller
-replace cab light disconnect, and run new feeder
-installation of auxiliary contact and wire to controller.",permit,unknown
vancouver,"1050 BURRARD STREET, Vancouver, BC V6Z 2S3",Downtown,,49.2801444,-123.1265098,yes,building,1,1,0,lift,2025-12-15,2025-12-15,BP-2025-03631,,"High Density Housing / Commercial - Addition / Alteration - Alterations for elevator modernization and fire alarm upgrade to this existing mixed use building on this site.

Building review branch notes:
- Main recall level: Ground Floor
- Alternate recall level: 3rd Floor
- Existing single-stage fire alarm system 
- Programming and verification of fire alarm system per CAN/ULC-S537, including elevator recall sequence.",permit,unknown
vancouver,"1050 KINGSWAY, Vancouver, BC V5V 3C6",Kensington-Cedar Cottage,,49.2531437,-123.0829944,yes,building,1,1,0,accessible; lift,2026-03-13,2026-03-13,BP-2023-04555,,"Certified Professional Program - New Building - To construct a 5-storey mixed-use building with two levels of basement parking having vehicular access from the lane; 7 commercial rental units at the main level along Kingsway, and residential units and amenity space at the lane side on levels 1 and 2. The rest of the upper levels are all residential units consisting of a total of 52 strata-titled dwelling units. An outdoor amenity space is located on the roof deck area, accessible by stairs and elevator.

VBBL 2019 - NFPA 13 - with Radio Antenna.

Stage 1 - Excavation and Shoring issued on Mar 13, 2026.",permit,unknown
vancouver,"1051 BROUGHTON STREET, Vancouver, BC V6G 1N9",West End,,49.2854826,-123.1341918,yes,building,1,1,0,accessible; lift,2017-05-02,2017-05-02,BP-2017-01468,,"High Density Housing / Commercial - Addition / Alteration - To provide interior and exterior alterations associated with an addition of  121.63 s.f. on the roof top level and covert part of the existing roof to a roof deck . Scope of work to included:
- interior alterations  of two  residential suites located at Level 22 to allow addition of a new accessible elevator providing access from Level 22 common areas  to the Roof, 
- interior alteration to relocate the bulk storage rooms in units 2603 and 2605 to P3 in a new residential storage room.

CRP.: Gregory Henriquez, 604.687.5681.  Email: gregotyhenriquezpartners.com

Note:
1) Maximum occupant load for the roof deck area is 60 persons.
2) Separate permit s will be required if total occupant for the roof deck area exceed 60 persons.

Note:                                                                             
""This permit has been reviewed under the 2014 Vancouver Building By-law (#10908).""",permit,unknown
vancouver,"1055 W 57TH AVENUE, Vancouver, BC V6P 1S6",Oakridge,,49.2195914,-123.1300648,yes,building,1,1,0,lift,2026-04-16,2026-04-16,DB-2026-00017,,"Field Review - Addition / Alteration - 1055 W 57th

Exterior and interior alterations to provide residential improvements to this existing single detached house and accessory building on this site.

Scope of work includes new rooms, bathroom, laundry room on the basement floor; updates to kitchen, bathroom, bedroom on the main floor; adding an elevator to the single detached house. Removing indoor pool and conversion to rec room, adding powder room and updates to mechanical closet and storage room in the accessory building.

OK for field review per J.Ly

Letters of Assurance:
Schedule B - Struct: Eric Man (604)874-3237
Schedule B - Arch: Dominic Sy (778)871-9371

Notes:
1. This permit was reviewed under VBBL 2025.",permit,unknown
vancouver,"1056 COMOX STREET, Vancouver, BC V6Z 1Y6",West End,,49.2818588,-123.1292598,yes,building,1,1,0,ramp,2019-07-24,2019-07-24,DB-2019-01130,,"High Density Housing / Commercial - Addition / Alteration - Interior and exterior alterations and a change of major occupancy from hospital (B2) to Shelter (C) on part of the basement level, the second floor and third floors of this existing 6 storey building. Scope of work to include sprinklering the balance of the building (to the fire wall).

Revision #1 - to reduce the scope of the required sprinklering to omit the 6th floor and mechanical service spaces above. Rational provided by consultant accepted by Pat Ryan. - accepted Apr.29/20

Revision #2 - To change the exit protection structures from wood to metal, and interior layout changes to rooms 202, 203, 204, 210, 243 and interior entry ramp at lower floor. Exterior changes approved by John Greer. - accepted Aug.24/20",permit,unknown
vancouver,"1060 ALBERNI STREET, Vancouver, BC V6E 4K2",West End,,49.28487,-123.123688,yes,building,1,1,0,lift,2017-11-07,2017-11-07,BP-2017-00108,,"High Density Housing / Commercial - Addition / Alteration - Interior alterations only to provide elevator modernization to four existing elevators (3 elevators serving residential units and 1 elevator to underground parkade) in the existing high-rise mixed-use building. Scope of work includes installation of new lighting in the elevator machine room and new smoke detectors.

Arch & Elec Sch B submitted by Stephane Jacob, P.Eng (604.435.5750)

******THIS PERMIT HAS BEEN ISSUED UNDER THE REQUIREMENTS OF VBBL 2014********

Building Review Branch Note:
- Exit signs shall be provided along the two exit paths from elevator(s) on each recall level.",permit,unknown
vancouver,"1065 E 8TH AVENUE, Vancouver, BC V5T 1V1",Mount Pleasant,,49.2636086,-123.0819242,yes,building,1,1,0,lift,2019-12-20,2019-12-20,BP-2019-04949,,High Density Housing / Commercial - Addition / Alteration - Interior alterations for an elevator upgrade to meet the requirements of CSA/B44 to this existing 4-storey multiple dwelling building.,permit,unknown
vancouver,"1067 SEYMOUR STREET, Vancouver, BC V6B 3M3",Downtown,,49.2779756,-123.1235385,yes,building,1,1,0,lift,2019-01-15,2019-01-15,BP-2018-04415,,"High Density Housing / Commercial - Addition / Alteration - Elevator Upgrade - Interior alterations to upgrade two elevators in the residential tower of this existing mixed use building on this site. Proposed work in accordance with CSA B44-07 per VBBL Bulletin 2018-004 BU/EL includes new smoke detector and elevator equipment at the roof elevator machine room and programming of the existing single stage fire alarm. 

Schedules submitted:
A/B (Arch) by Raymond P. DeMeyer, P.Eng, 604-647-4900
B (Electrical) by Andrew Tashiro, P.Eng, 604-685-9381

Notes:
1.Ground Floor = Main Elevator Recall
   3rd Floor      = Alternate Recall Level 
2. Voluntary fire alarm replacement completed under EL 557359",permit,unknown
vancouver,"1071 W 7TH AVENUE, Vancouver, BC V6H 1B2",Fairview,,49.2654026,-123.128316,yes,building,1,1,0,lift,2017-02-20,2017-02-20,BP-2017-00615,,"Enquiry Centre - Addition / Alteration - Replace existing fire alarm panel with a new one for this existing multiple dwelling building (option 3).

No work to the elevator, field devices or cosmestic changes",permit,unknown
vancouver,"1098 WOLFE AVENUE, Vancouver, BC V6H 1V8",Shaughnessy,,49.2553494,-123.1303117,yes,building,1,1,0,lift,2022-03-17,2022-03-17,BP-2022-00351,,"Field Review - Addition / Alteration - Interior and exterior alterations to expand the powder room on the ground floor into the existing attached outdoor storage (as approved per DP 2022-00031) and to provide improvements on main and upper floor of this existing one family dwelling on this site.

Note: window/door replacement and HAP under DB-2021-05831

Scope of work also includes: Replace all plumbing fixtures/millwork including all related drywall work, deconstruct existing laundry room and construct office, kitchen renovation, replace wood burning fireplace with gas insert.

Architectural Schedule B - Clinton Cuddington - 604.737.0235
Structural Schedule B submitted by Nick de Ridder, P. Eng. - 604.731.7412

OK for field review as per Rosa Astorino - January 25, 2022

Revision #1
- construct new pavilion in rear yard
- full re-work of landscaping
- revise layout to basement including improvements to existing 
  bathroom, 
  construct new bathroom, new sushi bar
- new lightwell and windows in basement on west elevation
- install new elevator in existing lift shaft
- Install solar panels on roofs
- Re-cladding of main house soffits
- Install new stormwater management system",permit,unknown
vancouver,"1102 HORNBY STREET #PH4, Vancouver, BC V6Z 1V8",,,,,no,building,1,1,0,lift,2025-11-21,2025-11-21,BP-2025-03947,,"Field Review - Addition / Alteration - 1102 Hornby ST
Interior alterations to add a lift to this existing dwelling unit PH4 on the 6th floor of this existing multiple dwelling building on this site.

Scope of work:
- Install of one lift to residential  elevator located on the level 5 balcony providing access to level 6 bedroom within a single dwelling unit, removal  and construct of existing parapet wall.  

Ok for Field Review per J. Zhang, Sept 5, 2025

Schedule B Architectural - Robert H. Lee - 604-420-2233, rob@maraach.com
Schedule B Structural - Min Park, P.Eng 

""Elevator to conform to CAN/CSA B44""",none,unknown
