city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source,completion
calgary,227 DEL RAY RD NE,MONTEREY PARK,,51.07331331550267,-113.92490164923156,yes,development,1,0,1,lift,1997-10-24T00:00:00.000,1997-10-24T00:00:00.000,,DP1997-3339,CONVERTED JOB - HOME OCCUPATION - MOBILE SERVICING AND REPAIR OF FORKLIFTS (1 YEAR),permit,unknown
calgary,23 BRADEN CR NW,BRENTWOOD,,51.09285728180203,-114.13099631836185,yes,development,1,0,1,ramp,2004-07-30T00:00:00.000,2004-07-30T00:00:00.000,,DP2004-2256,SKATEBOARD RAMP,permit,unknown
calgary,23 MCDOUGALL CO NE,BRIDGELAND/RIVERSIDE,,51.050,-114.047,yes,development,1,0,1,barrier-free; ramp,2020-08-10T00:00:00.000,2020-08-10T00:00:00.000,,DP2020-4967,"NEW: ASSISTED LIVING; CHANGES TO SITE PLAN: ASSISTED LIVING (NEW BARRIER FREE RAMP, STAIRCASE, NEW ENTRANCE CANOPY, LANDSCAPING, PARKING RECONFIGURATION); CHANGE OF USE: ASSISTED LIVING",permit,unknown
calgary,230 5 AV SE,DOWNTOWN COMMERCIAL CORE,,51.048430908985836,-114.0588357770916,yes,building,1,1,0,ramp,2007-01-22T00:00:00.000,2007-01-22T00:00:00.000,BP2007-00322,,EXTERIOR RAMP,permit,completed
calgary,2304R 17 ST NW,CAPITOL HILL,,51.07274989618928,-114.1019408753161,yes,building,1,1,0,mobility,2024-07-17T00:00:00.000,2024-07-17T00:00:00.000,BP2024-07412,,"A new, three storey, 4 unit townhouse with secondary suites below, with detached garage and mobility storage, Part 9, Group C occupancy",permit,issued
calgary,2308 12 AV NW,HOUNSFIELD HEIGHTS/BRIAR HILL,,51.06333182102376,-114.11557248327162,yes,building,1,1,0,lift,2013-08-07T00:00:00.000,2013-08-07T00:00:00.000,BP2013-09097,,"SFD,BSMT-DEV,FIREPLACE,GARAGE,DECK,PORCH,INSTALLING ELEVATOR,",permit,completed
calgary,2328 1 AV NW,WEST HILLHURST,,51.054,-114.115,yes,development,1,0,1,mobility,2024-03-14T00:00:00.000,2024-03-14T00:00:00.000,,DP2024-01804,"NEW: ROWHOUSE BUILDING (1 BUILDING), TOWNHOUSE (1 BUILDING), SECONDARY SUITES (6 SUITES), ACCESSORY RESIDENTIAL BUILDING (GARAGE, MOBILITY STORAGE LOCKERS - 4, BICYCLE LOCKERS - 2)",permit,unknown
calgary,2416 37 ST SW,KILLARNEY/GLENGARRY,,51.033,-114.141,yes,development,1,0,1,mobility,2023-09-15T00:00:00.000,2023-09-15T00:00:00.000,,DP2023-06498,"NEW: DWELLING UNITS & SECONDARY SUITES (2 BUILDINGS), ACCESSORY RESIDENTIAL BUILDING (MOBILITY STORAGE)",permit,unknown
calgary,2515 78 AV SE,OGDEN,,50.983,-114.001,yes,development,1,0,1,barrier-free,2025-05-05T00:00:00.000,2025-05-05T00:00:00.000,,DP2025-02626,"CHANGES TO SITE PLAN: PROTECTIVE AND EMERGENCY SERVICE (BARRIER-FREE PARKING, WASTE AND RECYCLING ENCLOSURE AND REFURBISH BUILDING FAÇADE); NEW: SIGN - CLASS A (ADDRESS SIGN), SIGN - CLASS B (FASCIA SIGNS - 3)",permit,unknown
calgary,2707 61 AV SE,OGDEN SHOPS,,50.99838011406546,-113.99658426549937,yes,building,1,1,0,ramp,2007-01-16T00:00:00.000,2007-01-16T00:00:00.000,BP2007-00248,,NEW RAMP (EXTERIOR),permit,completed
calgary,2710 25 AV SW,KILLARNEY/GLENGARRY,,51.032,-114.124,yes,development,1,0,1,mobility,2023-11-24T00:00:00.000,2023-11-24T00:00:00.000,,DP2023-08318,"NEW: ROWHOUSE BUILDING (1 BUILDING), SECONDARY SUITE (4 SUITES) ACCESSORY RESIDENTIAL BUILDING (GARAGE, MOBILITY STORAGE LOCKER)",permit,unknown
calgary,2727 16 AV NW,ST. ANDREWS HEIGHTS,,51.067737184973986,-114.12502066792617,yes,development,1,0,1,lift,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,DP2020-5254,EXTERIOR RENOVATIONS: ASSISTED LIVING (ELEVATOR SHAFT IN COURTYARD),permit,unknown
calgary,2945 26 AV SE,DOVER,,51.02968801374812,-113.98808693688916,yes,building,1,1,0,lift,2018-09-20T00:00:00.000,2018-09-20T00:00:00.000,BP2018-12094,,Group C Residential Elevator Addition,permit,completed
calgary,3 SUNMILLS GR SE,SUNDANCE,,50.90540708202115,-114.04907452013116,yes,building,1,1,0,lift,2017-09-12T00:00:00.000,2017-09-12T00:00:00.000,BP2017-12015,,Fire Alarm Upgrades - Elevator Area,permit,completed
calgary,30 DISCOVERY RIDGE MR SW,DISCOVERY RIDGE,,51.01453858810917,-114.21741963677307,yes,development,1,0,1,lift,2018-11-01T00:00:00.000,2018-11-01T00:00:00.000,,DP2018-5161,ADDITION: SINGLE DETACHED DWELLING (ELEVATOR TOWER) - BUILDING SETBACK FROM REAR PROPERTY LINE,permit,unknown
calgary,300 MEREDITH RD NE,CRESCENT HEIGHTS,,51.053189079305994,-114.05722631036562,yes,building,1,1,0,lift,2015-08-13T00:00:00.000,2015-08-13T00:00:00.000,BP2015-09568,,Elevator Moderization with fire alarm upgrade,permit,completed
calgary,3021 15 AV SW,SHAGANAPPI,,51.038,-114.130,yes,development,1,0,1,ramp,2024-03-15T00:00:00.000,2024-03-15T00:00:00.000,,DP2024-01818,"CHANGES TO SITE PLAN: RESIDENTIAL CARE (NEW EGRESS WINDOW WELL - 2, NEW DECK - 2, NEW COMPOSITE STAIRS, LANDING AND RAMP - 2); CHANGE OF USE: RESIDENTIAL CARE (44 RESIDENTS))",permit,unknown
calgary,310 8 ST SW,DOWNTOWN COMMERCIAL CORE,,51.05049204536311,-114.08071821893603,yes,building,1,1,0,ramp,2019-05-03T00:00:00.000,2019-05-03T00:00:00.000,BP2019-05057,,Sonoma Place- Plaza Ramp Replacement,permit,completed
calgary,312 26 AV NE,TUXEDO PARK,,51.076,-114.057,yes,development,1,0,1,mobility,2024-06-03T00:00:00.000,2024-06-03T00:00:00.000,,DP2024-03938,"NEW: SEMI-DETACHED DWELLING (2 BUILDING), SECONDARY SUITE (4 SUITES), ACCESSORY RESIDENTIAL BUILDING (GARAGE, MOBILITY STORAGE - 4)",permit,unknown
calgary,317 39 AV SW,ELBOW PARK,,51.0190809621263,-114.07496424632988,yes,development,1,0,1,ramp,2019-08-15T00:00:00.000,2019-08-15T00:00:00.000,,DP2019-4192,TEMPORARY USE: SKATEBOARD RAMP (EXISTING)- SETBACK FROM SIDE AND REAR PROPERTY LINE - 5 YEARS,permit,unknown
calgary,324 32 AV NE,HIGHLAND PARK,,51.082,-114.056,yes,development,1,0,1,mobility,2025-12-09T00:00:00.000,2025-12-09T00:00:00.000,,DP2025-07093,"NEW: TOWNHOUSE (1 BUILDING), ACCESSORY RESIDENTIAL BUILDING (GARAGE AND MOBILITY STORAGE), SECONDARY SUITES (BASEMENT)",permit,unknown
calgary,330 26 AV SW,MISSION,,51.030057907787736,-114.07132869179202,yes,building,1,1,0,barrier-free,2011-10-13T00:00:00.000,2011-10-13T00:00:00.000,BP2011-11597,,Code upgrade. Barrier Free upgrade. Fire Alarm and Security Upgrade,permit,completed
calgary,3308 26 AV SW,KILLARNEY/GLENGARRY,,51.030,-114.135,yes,development,1,0,1,mobility,2024-10-28T00:00:00.000,2024-10-28T00:00:00.000,,DP2024-07665,"NEW: DWELLING UNIT (2 BUILDINGS), SECONDARY SUITE (10 SUITES), ACCESSORY RESIDENTIAL BUILDING (GARAGES, MOBILITY STORAGE LOCKERS)",permit,unknown
calgary,333 17 AV SW,MISSION,,51.03771770482325,-114.0704577092166,yes,building,1,1,0,lift,2018-08-09T00:00:00.000,2018-08-09T00:00:00.000,BP2018-10480,,Fire Alarm system devices for elevator recall.,permit,completed
calgary,333 RIVERFRONT AV SE,DOWNTOWN EAST VILLAGE,,51.05029799762887,-114.05679359377761,yes,building,1,1,0,lift,2014-08-14T00:00:00.000,2014-08-14T00:00:00.000,BP2014-12373,,Elevator cab and lift mechanism replacement.,permit,issued
calgary,3524 31 ST NW,VARSITY,,51.08466571338593,-114.12922856014274,yes,building,1,1,0,handrail,2001-11-21T00:00:00.000,2001-11-21T00:00:00.000,BP2001-13124,,Replacing Balcony Handrails,permit,completed
calgary,36 COUGAR RIDGE LD SW,COUGAR RIDGE,,51.06587440110642,-114.18770543414632,yes,building,1,1,0,lift,2018-01-25T00:00:00.000,2018-01-25T00:00:00.000,BP2018-00671,,Interior Alteration - New Elevator,permit,completed
calgary,36 SANDARAC WY NW,SANDSTONE VALLEY,,51.13329058065821,-114.09764804047477,yes,development,1,0,1,ramp,2007-04-12T00:00:00.000,2007-04-12T00:00:00.000,,DP2007-1209,SIDE YARD  RELAXATION FOR LANDING AND RAMPS,permit,unknown
calgary,3645 MACLEOD TR SW,PARKHILL,,51.02170330219689,-114.06094901272334,yes,development,1,0,1,ramp,2018-07-17T00:00:00.000,2018-07-17T00:00:00.000,,DP2018-3423,"REVISION: MULTI-USE COMMERCIAL (REVISIONS TO DP2015-4607 - ADDITION OF PARKING AT PARKADE LEVEL, CHANGES TO SURFACE PARKING AND RAMPS, MINOR CHANGES TO CONVENIENCE STORE AND CAR WASH ELEVATIONS)",permit,unknown
calgary,3719 43 ST SW,GLENBROOK,,51.022,-114.150,yes,development,1,0,1,mobility,2024-10-16T00:00:00.000,2024-10-16T00:00:00.000,,DP2024-07376,"NEW: SEMI-DETACHED DWELLING (2 BUILDINGS), SECONDARY SUITES (4 SUITES) ACCESSORY RESIDENTIAL BUILDING (GARAGE, MOBILITY STORAGE LOCKERS - 2)",permit,unknown
calgary,3739 GLENBROOK DR SW,GLENBROOK,,51.021,-114.154,yes,development,1,0,1,mobility,2024-08-14T00:00:00.000,2024-08-14T00:00:00.000,,DP2024-05928,"NEW: ROWHOUSE BUILDING (1 BUILDING), TOWNHOUSE (1 BUILDING), SECONDARY SUITE (8 SUITES), ACCESSORY RESIDENTIAL BUILDING (MOBILITY STORAGE LOCKERS)",permit,unknown
calgary,383 SMITH ST NW,UNIVERSITY DISTRICT,,51.07805533299043,-114.15049281759931,yes,development,1,0,1,ramp,2019-10-04T00:00:00.000,2019-10-04T00:00:00.000,,DP2019-5183,"REVISION: MULTI-RESIDENTIAL DEVELOPMENT (CHANGES TO DP2017-5129 - MOTOR VEHICLE PARKING STALL VOLUMETRIC CLEARANCE, RAMP, RELOCATION OF TRANSFORMER, RELAXATION OF 1 PARKING STALL)",permit,unknown
calgary,389 CANTRELL DR SW,CANYON MEADOWS,,50.934513981036424,-114.07106623602685,yes,development,1,0,1,ramp,1997-09-12T00:00:00.000,1997-09-12T00:00:00.000,,DP1997-2886,CONVERTED JOB - SIDE YARD RELAXATION FOR EXISTING DWELLING AND RAMP,permit,unknown
calgary,4 CHEYENNE CR NW,CHARLESWOOD,,51.088,-114.112,yes,development,1,0,1,mobility,2025-11-20T00:00:00.000,2025-11-20T00:00:00.000,,DP2025-06578,"NEW: ROWHOUSE BUILDING (1 BUILDING), ACCESSORY RESIDENTIAL BUILDING (GARAGE AND MOBILITY STORAGE), SECONDARY SUITE (4 SUITES)",permit,unknown
calgary,401 19 ST NW,WEST HILLHURST,,51.056,-114.106,yes,development,1,0,1,mobility,2025-10-22T00:00:00.000,2025-10-22T00:00:00.000,,DP2025-06007,"NEW: ROWHOUSE BUILDING (1 BUILDING), ACCESSORY RESIDENTIAL BUILDING (GARAGE, MOBILITY STORAGE AND WASTE AND RECYCLING ENCLOSURE)",permit,unknown
calgary,4012 21 AV SE,FOREST LAWN,,51.035,-113.977,yes,development,1,0,1,mobility,2024-09-18T00:00:00.000,2024-09-18T00:00:00.000,,DP2024-06797,"NEW: ROWHOUSE BUILDING (1 BUILDING), SECONDARY SUITE (4 SUITES), ACCESSORY RESIDENTIAL BUILDING (MOBILITY STORAGE LOCKER)",permit,unknown
calgary,419 52 AV SW,WINDSOR PARK,,51.00681415561845,-114.07263596400256,yes,development,1,0,1,lift,2003-12-15T00:00:00.000,2003-12-15T00:00:00.000,,DP2003-3784,ADDITION OF ELEVATOR TO EXISTING SPECIAL CARE FACILITY,permit,unknown
calgary,419 EVANSDALE WY NW,EVANSTON,,51.17068017285899,-114.107234638003,yes,development,1,0,1,handicap,2007-09-17T00:00:00.000,2007-09-17T00:00:00.000,,DP2007-3317,SIDE YARD  RELAXATION FOR EXISTING DWELLING (HANDICAP LANDING],permit,unknown
calgary,419 NORTHMOUNT DR NW,HIGHWOOD,,51.09322730332031,-114.08049413510987,yes,development,1,0,1,lift; wheelchair,2006-04-21T00:00:00.000,2006-04-21T00:00:00.000,,DP2006-1288,ADDITION TO CHURCH (FOYER AND WHEEL CHAIR LIFT),permit,unknown
calgary,420 2 ST SW,DOWNTOWN COMMERCIAL CORE,,51.04931203503902,-114.06694300625618,yes,building,1,1,0,ramp,2004-07-16T00:00:00.000,2004-07-16T00:00:00.000,BP2004-09052,,Improving the parkade ramp,permit,completed
calgary,4316 CHIPPEWA RD NW,CHARLESWOOD,,51.0930138603417,-114.11280617546775,yes,development,1,0,1,wheelchair,2013-01-10T00:00:00.000,2013-01-10T00:00:00.000,,DP2013-0095,NEW: SINGLE DETACHED DWELLING & RETAINING WALLS (LOCATED IN FRONT SETBACK AREA TO PROVIDE WHEELCHAIR ACCESS),permit,unknown
calgary,436 23 AV NE,WINSTON HEIGHTS/MOUNTVIEW,,51.073469935794314,-114.05432327012257,yes,development,1,0,1,step-free entry,1999-05-18T00:00:00.000,1999-05-18T00:00:00.000,,DP1999-1597,CONVERTED JOB - ADD BSMT LEVEL ENTRY AND JULIETTE BALCONY,permit,unknown
calgary,44 SANDARAC CI NW,SANDSTONE VALLEY,,51.13322681035285,-114.09995501140426,yes,building,1,1,0,lift,2008-05-02T00:00:00.000,2008-05-02T00:00:00.000,BP2008-02415,,Addition for New Elevator,permit,completed
calgary,4403 16A ST SW,ALTADORE,,51.015067080875426,-114.1021310243799,yes,development,1,0,1,ramp,2020-07-06T00:00:00.000,2020-07-06T00:00:00.000,,DP2020-4127,RELAXATION: SKATEBOARD AND SPORTS RAMP - LENGTH AND HEIGHT,permit,unknown
calgary,45 NEW ST SE,INGLEWOOD,,51.042,-114.027,yes,development,1,0,1,mobility,2024-07-25T00:00:00.000,2024-07-25T00:00:00.000,,DP2024-05493,"NEW: DWELLING UNITS (2 BUILDINGS), ACCESSORY RESIDENTIAL BUILDING (MOBILITY STORAGE LOCKERS)",permit,unknown
calgary,458 35 AV NW,HIGHLAND PARK,,51.084,-114.071,yes,development,1,0,1,ramp,2025-08-25T00:00:00.000,2025-08-25T00:00:00.000,,DP2025-04911,ADDITION: PLACE OF WORSHIP - SMALL (COVERED ENTRANCE); CHANGES TO SITE PLAN: PLACE OF WORSHIP - SMALL (NEW STAIRS & RAMP),permit,unknown
calgary,4639 81 ST NW,BOWNESS,,51.093,-114.205,yes,development,1,0,1,mobility,2025-12-02T00:00:00.000,2025-12-02T00:00:00.000,,DP2025-06905,"NEW: TOWNHOUSE (1 BUILDING), SECONDARY SUITES (4 SUITES), ACCESSORY RESIDENTIAL BUILDING (GARAGE AND MOBILITY STORAGE)",permit,unknown
calgary,4725 33 AV SW,GLENBROOK,,51.02331655056239,-114.15552549849839,yes,development,1,0,1,barrier-free,2016-05-20T00:00:00.000,2016-05-20T00:00:00.000,,DP2016-1967,EXTERIOR RENOVATIONS: CHANGES TO SITE PLAN: SCHOOL AUTHORITY - SCHOOL (BARRIER FREE ENTRANCES AND ENTRANCE CANOPIES),permit,unknown
calgary,4925 17 AV SW,GLENDALE,,51.0376545833354,-114.15802516397545,yes,building,1,1,0,mobility,2025-03-25T00:00:00.000,2025-03-25T00:00:00.000,BP2025-01349,,Accessory Building E (Mobility Storage),permit,completed
calgary,4932 21 AV NW,MONTGOMERY,,51.078,-114.161,yes,development,1,0,1,mobility,2024-04-17T00:00:00.000,2024-04-17T00:00:00.000,,DP2024-02680,"NEW: SEMI-DETACHED DWELLING (2 BUILDINGS); SECONDARY SUITES (4 SUITES); ACCESSORY RESIDENTIAL BUILDING (GARAGE, MOBILITY STORAGE - 4)",permit,unknown
calgary,500A EAU CLAIRE AV SW,EAU CLAIRE,,51.05262108853944,-114.0730546593096,yes,building,1,1,0,barrier-free,2013-07-02T00:00:00.000,2013-07-02T00:00:00.000,BP2013-04760,,Interior renovation of lobby for barrier free access.,permit,completed
calgary,501 28 AV NW,MOUNT PLEASANT,,51.078,-114.072,yes,development,1,0,1,mobility,2024-10-25T00:00:00.000,2024-10-25T00:00:00.000,,DP2024-07629,"NEW: ROWHOUSE BUILDING (1 BUILDING), SECONDARY SUITE (4 SUITES), ACCESSORY RESIDENTIAL BUILDING (GARAGE, MOBILITY STORAGE, WASTE AND RECYCLING ENCLOSURE - 2)",permit,unknown
calgary,505 4 AV SW,DOWNTOWN COMMERCIAL CORE,,51.04948431334291,-114.07202543566962,yes,building,1,1,0,lift,2013-10-19T00:00:00.000,2013-10-19T00:00:00.000,BP2013-14815,,FIRE ALARM REPAIR / ELEVATOR UPGRADES,permit,completed
calgary,51 PROVIDENCE BV SE,MIDNAPORE,,50.921,-114.066,yes,development,1,0,1,ramp,2026-04-29T00:00:00.000,2026-04-29T00:00:00.000,,DP2026-02501,"CHANGES TO SITE PLAN: RESIDENTIAL CARE (GATE, RAMP & PARKING STALL)",permit,unknown
calgary,511 26 AV NE,WINSTON HEIGHTS/MOUNTVIEW,,51.076,-114.052,yes,development,1,0,1,mobility,2024-12-16T00:00:00.000,2024-12-16T00:00:00.000,,DP2024-08812,"NEW:  TOWNHOUSE (1 BUILDING), SECONDARY SUITE (4 SUITES), ACCESSORY RESIDENTIAL BUILDING (MOBILITY STORAGE)",permit,unknown
calgary,515 17 AV SW,CLIFF BUNGALOW,,51.037717885410316,-114.07258544482713,yes,building,1,1,0,lift,2015-10-06T00:00:00.000,2015-10-06T00:00:00.000,BP2015-12564,,Fire Alarm Elevator Interface Upgrade - Group C Multi-Family,permit,completed
calgary,519 17 AV SW,CLIFF BUNGALOW,,51.037717885410316,-114.07258544482713,yes,building,1,1,0,lift,2015-10-06T00:00:00.000,2015-10-06T00:00:00.000,BP2015-12565,,Fire Alarm Elevator Interface Upgrade - Group C Multi-Family,permit,completed
calgary,52 EAGLE CREST PL SW,EAGLE RIDGE,,50.98497319063256,-114.10240376027272,yes,building,1,1,0,lift,2000-08-16T00:00:00.000,2000-08-16T00:00:00.000,BP2000-05456,,"SFD,BSMT-DEV,FIREPLACE,GARAGE,DECK,PORCH,ELEVATOR",permit,completed
calgary,526 20 AV NW,MOUNT PLEASANT,,51.071,-114.073,yes,development,1,0,1,mobility,2024-12-18T00:00:00.000,2024-12-18T00:00:00.000,,DP2024-08908,"NEW: DWELLING UNIT, (2 BUILDINGS), SECONDARY SUITE, ACCESSORY RESIDENTIAL BUILDING (GARAGE); MOBILITY STORAGE LOCKER; HEIGHT CHAMFER",permit,unknown
calgary,540 14 AV SW,BELTLINE,,51.039939960953234,-114.07379181935373,yes,building,1,1,0,lift,2017-12-12T00:00:00.000,2017-12-12T00:00:00.000,BP2017-15908,,Elevator Modernization and Fire Alarm Upgrade,permit,completed
calgary,55 SANDARAC DR NW,SANDSTONE VALLEY,,51.13322681035285,-114.09995501140426,yes,development,1,0,1,lift,2007-10-25T00:00:00.000,2007-10-25T00:00:00.000,,DP2007-3778,ADDITION TO ACCESSORY  BUILDING (ELEVATOR SHAFT),permit,unknown
calgary,550 10 AV SW,BELTLINE,,51.044,-114.073,yes,development,1,0,1,accessible,2025-05-15T00:00:00.000,2025-05-15T00:00:00.000,,DP2025-02854,"REVISION: CHANGES TO SITE PLAN: MULTI-RESIDENTIAL DEVELOPMENT, RETAIL AND CONSUMER SERVICE (ADDING OUTDOOR SAUNAS, POOLS, PATIO & RELOCATING PUBLICLY ACCESSIBLE PRIVATE OPEN SPACE)",permit,unknown
calgary,5600 CENTRE ST NE,THORNCLIFFE,,51.101262860860274,-114.06217303380755,yes,development,1,0,1,ramp,2015-12-03T00:00:00.000,2015-12-03T00:00:00.000,,DP2015-5022,EXTERIOR RENOVATIONS: COMMUNITY RECREATION FACILITY (REFURBISH EXTERIOR STAIRS AND RAMPS),permit,unknown
calgary,570 REDSTONE VW NE,REDSTONE,,51.167575888436765,-113.96590214943711,yes,building,1,1,0,ramp,2014-02-11T00:00:00.000,2014-02-11T00:00:00.000,BP2014-01252,,"New Building, north boundry retaining wall and conc. ramp.",permit,completed
calgary,58 CARRINGTON PZ NW,CARRINGTON,,51.182197884991545,-114.09166776533974,yes,building,1,1,0,barrier-free,2019-12-18T00:00:00.000,2019-12-18T00:00:00.000,BP2019-15454,,"The scope of this permit is limited to the placement of a prebuilt temporary sales center, Part 9 Group D occupancy classified under 9.10.2.1. The prebuilt temporary sales center is approximately 1066 sq.ft.in building area, 1-storey in building height, unsprinklered, no fire alarm, combustible construction permitted. With barrier free access as per section 3.8.",permit,completed
calgary,5940 LAKEVIEW DR SW,LAKEVIEW,,51.00100180957909,-114.13236103002214,yes,development,1,0,1,lift,2010-12-24T00:00:00.000,2010-12-24T00:00:00.000,,DP2010-5020,ADDITION: PLACE OF WORSHIP - SMALL (ELEVATOR ON NW SIDE),permit,unknown
calgary,6016 ELBOW DR SW,MEADOWLARK PARK,,50.999,-114.083,yes,development,1,0,1,mobility,2024-11-15T00:00:00.000,2024-11-15T00:00:00.000,,DP2024-08134,"NEW: TOWNHOUSE (1 BUILDING), ACCESSORY RESIDENTIAL BUILDINGS (GARAGE, MOBILITY STORAGE -3)",permit,unknown
calgary,602 27 AV NW,MOUNT PLEASANT,,51.077,-114.074,yes,development,1,0,1,mobility,2023-08-18T00:00:00.000,2023-08-18T00:00:00.000,,DP2023-05738,"NEW: ROWHOUSE BUILDING (1 BUILDING), SEMI-DETACHED DWELLING (1 BUILDING), SECONDARY SUITE (5 UNITS), ACCESSORY RESIDENTIAL BUILDING (GARAGE AND MOBILITY STORAGE LOCKERS)",permit,unknown
calgary,603 101 AV SW,SOUTHWOOD,,50.963,-114.079,yes,development,1,0,1,mobility,2025-02-13T00:00:00.000,2025-02-13T00:00:00.000,,DP2025-00828,"NEW: DWELLING UNITS (1 BUILDING), SECONDARY SUITES (5 SUITES), ACCESSORY RESIDENTIAL BUILDINGS (GARAGE, MOBILITY STORAGE, WASTE AND RECYCLING -3)",permit,unknown
calgary,603 7 AV SW,DOWNTOWN COMMERCIAL CORE,,51.0466793799691,-114.07420025817893,yes,building,1,1,0,barrier-free; ramp,2011-02-01T00:00:00.000,2011-02-01T00:00:00.000,BP2011-00722,,BARRIER FREE RAMP UPGRADE,permit,completed
calgary,6123 33 AV NW,BOWNESS,,51.082,-114.175,yes,development,1,0,1,mobility,2025-06-18T00:00:00.000,2025-06-18T00:00:00.000,,DP2025-03552,"NEW: ACCESSORY RESIDENTIAL BUILDING (GARAGE); CHANGES TO SITE PLAN: TOWNHOUSE (COMMON AMENITY SPACE, MOBILITY STORAGE LOCKERS, BICYCLE STALLS, LANDSCAPING)",permit,unknown
calgary,63 MARQUIS MEADOWS PL SE,RESIDUAL WARD 12 - SUB AREA 12C,,50.92572270116561,-113.90516606460838,yes,building,1,1,0,lift,2012-10-05T00:00:00.000,2012-10-05T00:00:00.000,BP2012-12871,,"SFD,BSMT-DEV,FIREPLACE,GARAGE,DECK,PORCH,ELEVATOR",permit,completed
calgary,634 2 AV NE,BRIDGELAND/RIVERSIDE,,51.05479048837708,-114.04959649647184,yes,building,1,1,0,lift,2007-01-09T00:00:00.000,2007-01-09T00:00:00.000,BP2006-20683,,Addition of an elevator,permit,completed
calgary,636 SCHOONER CV NW,SCENIC ACRES,,51.11968568600476,-114.22813113261826,yes,development,1,0,1,ramp,2017-05-02T00:00:00.000,2017-05-02T00:00:00.000,,DP2017-1783,"RELAXATION: EAVES (EXISTING) - PROJECTION INTO SIDE SETBACK, SKATEBOARD RAMP (EXISTING) - LENGTH",permit,unknown
calgary,6504 BOWWOOD DR NW,BOWNESS,,51.086,-114.183,yes,development,1,0,1,ramp,2022-06-29T00:00:00.000,2022-06-29T00:00:00.000,,DP2022-04631,CHANGE OF USE: CHILD CARE SERVICE (12 CHILDREN); CHANGES TO SITE PLAN: CHILD CARE SERVICE (RAMP),permit,unknown
calgary,6507 33 AV NW,BOWNESS,,51.082,-114.183,yes,development,1,0,1,mobility,2024-09-18T00:00:00.000,2024-09-18T00:00:00.000,,DP2024-06812,"NEW: ROWHOUSE BUILDING (1 BUILDING), SEMI-DETACHED DWELLING (1 BUILDING), SECONDARY SUITE (5 SUITES), ACCESSORY RESIDENTIAL BUILDING (MOBILITY STORAGE) (2 PHASES)",permit,unknown
calgary,6868 SIERRA MORENA BV SW,SIGNAL HILL,,51.01485941584782,-114.18548068907006,yes,building,1,1,0,ramp,2024-06-25T00:00:00.000,2024-06-25T00:00:00.000,BP2024-11038,,Sierras West Ramp Repairs,permit,completed
calgary,708 HERITAGE DR SW,KINGSLAND,,50.980,-114.080,yes,development,1,0,1,mobility,2024-12-18T00:00:00.000,2024-12-18T00:00:00.000,,DP2024-08882,"NEW: DWELLING UNITS (2 BUILDINGS), ACCESSORY RESIDENTIAL BUILDING (CARPORT AND MOBILITY STORAGE), SECONDARY SUITES (6 SUITES)",permit,unknown
calgary,711 3 ST NW,SUNNYSIDE,,51.05818439204145,-114.07028602179152,yes,building,1,1,0,handicap; lift,2003-12-24T00:00:00.000,2003-12-24T00:00:00.000,BP2003-12312,,"SEMI-D,FIREPLACE,GARAGE,DECK,HANDICAP LIFT",permit,completed
calgary,7112 7 ST SW,KINGSLAND,,50.99078991400958,-114.081550457143,yes,development,1,0,1,lift,1998-07-24T00:00:00.000,1998-07-24T00:00:00.000,,DP1998-2599,CONVERTED JOB - ELEVATOR ADDITION TO EXISTING SCHOOL,permit,unknown
calgary,719 COACH BLUFF CR SW,COACH HILL,,51.056508176430896,-114.18524834521865,yes,development,1,0,1,step-free entry,1995-06-12T00:00:00.000,1995-06-12T00:00:00.000,,DP1995-2335,CONVERTED JOB - ADDITION OF BASEMENT LEVEL ENTRY,permit,unknown
calgary,727 56 AV SW,WINDSOR PARK,,51.0032492074721,-114.08009067290702,yes,building,1,1,0,lift,2013-04-03T00:00:00.000,2013-04-03T00:00:00.000,BP2013-03394,,elevator upgrade,permit,issued
calgary,7311 34 AV NW,BOWNESS,,51.084,-114.192,yes,development,1,0,1,lift,2025-04-17T00:00:00.000,2025-04-17T00:00:00.000,,DP2025-02275,EXTERIOR RENOVATIONS: SCHOOL AUTHORITY - SCHOOL (NEW ELEVATOR),permit,unknown
calgary,7820 ELBOW DR SW,KINGSLAND,,50.984,-114.083,yes,development,1,0,1,mobility,2023-09-18T00:00:00.000,2023-09-18T00:00:00.000,,DP2023-06550,"NEW: DWELLING UNITS & SECONDARY SUITES (2 BUILDINGS), ACCESSORY RESIDENTIAL BUILDING (MOBILITY STORAGE & WASTE STORAGE)",permit,unknown
calgary,7953 19 AV SW,SPRINGBANK HILL,,51.036,-114.202,yes,development,1,0,1,ramp,2022-05-04T00:00:00.000,2022-05-04T00:00:00.000,,DP2022-03062,REVISION: CHANGES TO DP2020-7636 (PARKADE RAMP),permit,unknown
calgary,800 1 AV SW,EAU CLAIRE,,51.052415748989176,-114.07833778955322,yes,development,1,0,1,ramp,2004-05-19T00:00:00.000,2004-05-19T00:00:00.000,,DP2004-1423,CHANGES TO THE EXISTING PARKADE RAMP AND SIGNAGE,permit,unknown
