city,address,neighbourhood,ward,latitude,longitude,has_coords,sources,total_permits,n_building_permits,n_development_permits,keywords,earliest_permit_date,latest_permit_date,building_row_ids,development_file_numbers,sample_description,coord_source,completion
calgary,340 10 AV SW,BELTLINE,,51.043603379785495,-114.06899192397678,yes,building,2,2,0,accessible; handicap; ramp,2005-06-20T00:00:00.000,2022-03-22T00:00:00.000,BP2005-05990; BP2022-01715,,Stair Wells & Modify Handicap ramp,permit,completed
calgary,3405 9 ST SE,HIGHFIELD,,51.02420859905476,-114.0408408631383,yes,building+development,2,1,1,barrier-free; ramp,2019-07-12T00:00:00.000,2019-10-22T00:00:00.000,BP2019-13923,DP2019-3559,Exterior Alteration - Exterior Ramp,permit,completed
calgary,395 CANTERBURY DR SW,CANYON MEADOWS,,50.94774406224428,-114.078327618055,yes,development,2,0,2,ramp,2018-04-23T00:00:00.000,2021-03-03T00:00:00.000,,DP2018-1650; DP2021-1367,CHANGES TO SITE PLAN: SCHOOL AUTHORITY - SCHOOL (NEW RAMP AND STAIRS),permit,unknown
calgary,400 4 AV SW,DOWNTOWN COMMERCIAL CORE,,51.04970593167697,-114.07093175789751,yes,building,2,2,0,barrier-free; lift,2012-03-14T00:00:00.000,2018-03-28T00:00:00.000,BP2012-02074; BP2018-02945,,Elevator Upgrades,permit,completed
calgary,4002 BONNYBROOK RD SE,ALYTH/BONNYBROOK,,51.02045891278815,-114.0200299074995,yes,building+development,2,1,1,lift; ramp; wheelchair,2024-04-23T00:00:00.000,2024-12-18T00:00:00.000,BP2024-03307,DP2024-08914,Grain Elevator and Pellet Mill Remediation,permit,completed
calgary,407 2 ST SW,DOWNTOWN COMMERCIAL CORE,,51.049259868578986,-114.06790759977625,yes,building,2,2,0,lift,2016-02-23T00:00:00.000,2016-10-24T00:00:00.000,BP2016-01537; BP2016-12033,,Fire Alarm Upgrade for Elevator at Canada Place,permit,issued
calgary,421 7 AV SW,DOWNTOWN COMMERCIAL CORE,,51.046617261585794,-114.07092668402383,yes,building,2,2,0,lift,2005-10-25T00:00:00.000,2020-11-17T00:00:00.000,BP2005-15710; BP2020-16639,,"Elevator lobby upgrades on 35th, 36th & 37th floors",permit,completed
calgary,4627 77 ST NW,BOWNESS,,51.0930153272417,-114.1994964355541,yes,building,2,2,0,handrail; lift,2003-07-08T00:00:00.000,2020-07-10T00:00:00.000,BP2020-09021; BP2003-05568,,Bowness High School - Handrail Modification,permit,completed
calgary,4711 MARYVALE DR NE,MARLBOROUGH,,51.05654240847345,-113.96517754587853,yes,building,2,2,0,barrier-free; lift,2012-07-20T00:00:00.000,2017-10-30T00:00:00.000,BP2017-14238; BP2012-08419,,Int Alt - Group A2 School -  Barrier Free Lift,permit,completed
calgary,4804 6 ST SW,ELBOYA,,51.010543216858075,-114.07870640687237,yes,building+development,2,1,1,lift,2016-02-23T00:00:00.000,2016-05-06T00:00:00.000,BP2016-03420,DP2016-0658,Elevator addition,permit,completed
calgary,4811 6 ST SW,ELBOYA,,51.01015861788747,-114.07906277607657,yes,building+development,2,1,1,lift; ramp,2017-08-02T00:00:00.000,2017-12-08T00:00:00.000,BP2017-15558,DP2017-3520,Complete interior reconstruction and new elevator,permit,completed
calgary,510 5 ST SW,DOWNTOWN COMMERCIAL CORE,,51.048341706612895,-114.0734893566031,yes,building,2,2,0,lift,2014-08-06T00:00:00.000,2014-10-01T00:00:00.000,BP2014-11108; BP2014-14501,,2nd Floor Elevator Lobby Upgrade,permit,completed
calgary,5225 VARSITY DR NW,VARSITY,,51.09330013421464,-114.16176881638009,yes,building+development,2,1,1,handrail; ramp,2017-08-11T00:00:00.000,2023-07-13T00:00:00.000,BP2017-10135,DP2023-04707,Rebuild of 3 Stair Handrail and Guards,permit,completed
calgary,5498 76 AV SE,GREAT PLAINS,,50.98525888583082,-113.95701722627058,yes,development,2,0,2,ramp,2009-12-23T00:00:00.000,2012-05-15T00:00:00.000,,DP2012-1980; DP2009-4589,REVISION: EXTERIOR RENOVATIONS (NEW BAY DOORS AND LOADING RAMPS),permit,unknown
calgary,5721 BURBANK RD SE,BURNS INDUSTRIAL,,51.00322188698969,-114.04790611836903,yes,building+development,2,1,1,ramp,2020-04-06T00:00:00.000,2020-05-13T00:00:00.000,BP2020-03448,DP2020-2118,Burbank Ramp,permit,completed
calgary,60 CROWFOOT CR NW,ARBOUR LAKE,,51.12616666589452,-114.19822586725695,yes,building+development,2,1,1,barrier-free; ramp; wheelchair,2018-05-16T00:00:00.000,2019-01-03T00:00:00.000,BP2018-16271,DP2018-2353,New -  Barrier Free Emergency Exit Ramp,permit,issued
calgary,605 5 AV SW,DOWNTOWN COMMERCIAL CORE,,51.048585185242125,-114.07451041702821,yes,building,2,2,0,lift; ramp,2012-09-06T00:00:00.000,2019-09-24T00:00:00.000,BP2012-11854; BP2019-13124,,Repair Existing Ramp,permit,completed
calgary,6075 86 AV SE,SECTION 23,,50.97583402462008,-113.95117969491064,yes,development,2,0,2,barrier-free; ramp,2017-04-07T00:00:00.000,2017-07-13T00:00:00.000,,DP2017-1355; DP2017-3170,"EXTERIOR RENOVATIONS: GENERAL INDUSTRIAL - LIGHT (MAN DOOR, BARRIER FREE RAMP, STAIRS)",permit,unknown
calgary,609 14 ST NW,HILLHURST,,51.05684813878128,-114.09496427918769,yes,building,2,2,0,barrier-free; lift,2016-08-10T00:00:00.000,2017-08-30T00:00:00.000,BP2016-08636; BP2017-11203,,Campana FEO/Elevator Modernization,permit,completed
calgary,6303 30 ST SE,FOOTHILLS,,50.99774392327621,-113.9864359608576,yes,building+development,2,1,1,handicap; ramp,2008-07-15T00:00:00.000,2008-10-09T00:00:00.000,BP2008-12504,DP2008-2249,Exterior Alteration (handicap ramp),permit,issued
calgary,6715 8 ST NE,DEERFOOT BUSINESS CENTRE,,51.11324602238201,-114.04474663690989,yes,building,2,2,0,lift,1999-07-26T00:00:00.000,2016-03-17T00:00:00.000,BP1999-08472; BP2016-02330,,Interior elevator lobby alterations,permit,completed
calgary,700 2 ST SW,DOWNTOWN COMMERCIAL CORE,,51.0464844704259,-114.06745559839274,yes,building,2,2,0,lift; ramp,2012-04-09T00:00:00.000,2020-05-06T00:00:00.000,BP2012-03225; BP2020-04954,,RAMP REPAIR,permit,completed
calgary,720 3 ST NW,SUNNYSIDE,,51.05864707653034,-114.06992306712787,yes,building+development,2,1,1,lift,2012-01-30T00:00:00.000,2012-06-19T00:00:00.000,BP2012-05442,DP2012-0318,"Addition: New front entrance, elevator, and meeting rooms",permit,completed
calgary,751 3 ST SW,DOWNTOWN COMMERCIAL CORE,,51.0462419333101,-114.07058179102094,yes,building,2,2,0,barrier-free; lift,2001-03-14T00:00:00.000,2012-05-15T00:00:00.000,BP2012-04529; BP2001-02035,,New elevator,permit,completed
calgary,7552 10 ST NE,DEERFOOT BUSINESS CENTRE,,51.119309618473956,-114.04022814317787,yes,building+development,2,1,1,ramp,2015-09-28T00:00:00.000,2016-03-18T00:00:00.000,BP2016-01954,DP2015-4053,EXTEIOR ALTERATIONS - ACCESS DOOR AND RAMPS,permit,completed
calgary,8645 31 ST SE,SOUTH FOOTHILLS,,50.97632917553773,-113.98916555075189,yes,building+development,2,1,1,lift,2024-09-13T00:00:00.000,2025-07-04T00:00:00.000,BP2025-03529,DP2024-06687,New Sanitary Lift Station (Barlow/Glenmore),permit,issued
calgary,904 RENFREW DR NE,RENFREW,,51.05974993580316,-114.03235849995347,yes,building,2,2,0,lift; wheelchair,2015-08-12T00:00:00.000,2015-08-12T00:00:00.000,BP2016-04942; BP2015-09247,,Exterior Alteration - Group A2 - Wheelchair Lift Shelter,permit,completed
calgary,9136 52 ST SE,SECTION 23,,50.97180460124332,-113.95808888875662,yes,building+development,2,1,1,ramp,2014-07-02T00:00:00.000,2014-09-19T00:00:00.000,BP2014-13655,DP2014-3107,Exterior alteration for ramp & O/H door,permit,completed
calgary,9168 52 ST SE,SECTION 23,,50.97180460124332,-113.95808888875662,yes,building+development,2,1,1,ramp,2012-03-16T00:00:00.000,2012-07-13T00:00:00.000,BP2012-07771,DP2012-1016,NEW EXTERIOR RAMP AND DOOR,permit,completed
calgary,#1 1404 44 AV NE,MCCALL,,51.09186178787722,-114.02945240690039,yes,development,1,0,1,ramp,2014-09-30T00:00:00.000,2014-09-30T00:00:00.000,,DP2014-4704,EXTERIOR RENOVATIONS: GENERAL INDUSTRIAL - LIGHT (RELOCATING BAY DOOR); CHANGES TO SITE PLAN: GENERAL INDUSTRIAL - LIGHT (ADDING RAMP ),permit,unknown
calgary,#1 1508 8 ST SW,BELTLINE,,51.039,-114.082,yes,development,1,0,1,ramp,2024-02-13T00:00:00.000,2024-02-13T00:00:00.000,,DP2024-01042,CHANGES TO SITE PLAN: CHANGES TO SITE PLAN: RESTAURANT: LICENSED (NEW ENTRY RAMP); EXTERIOR RENOVATIONS: RESTAURANT: LICENSED (NEW ENTRY DOOR AND NEW WINDOW); CHANGE OF USE: RESTAURANT: LICENSED,permit,unknown
calgary,#1 3905 16 ST SW,ALTADORE,,51.02004418984531,-114.10067184116095,yes,building,1,1,0,mobility,2024-09-18T00:00:00.000,2024-09-18T00:00:00.000,BP2024-11696,,"A new 1-storey, 4-bay detached Garage-B and a Mobility Storage",permit,completed
calgary,#1 4415 64 AV SE,FOOTHILLS,,50.99648386445871,-113.97216351289447,yes,building,1,1,0,lift,2024-06-27T00:00:00.000,2024-06-27T00:00:00.000,BP2024-01853,,Confirming HVAC for forklift,permit,completed
calgary,#1 6025 12 ST SE,BURNS INDUSTRIAL,,50.999203607066036,-114.03474378722387,yes,building,1,1,0,barrier-free,2025-04-30T00:00:00.000,2025-04-30T00:00:00.000,BP2025-06348,,Leasehold improvement - New barrier free washroom,permit,completed
calgary,#1 6143 4 ST SE,MANCHESTER INDUSTRIAL,,50.997740101783144,-114.05395258099428,yes,development,1,0,1,ramp,2012-05-30T00:00:00.000,2012-05-30T00:00:00.000,,DP2012-2209,CHANGE OF USE: CHILD CARE SERVICE (110 CHILDREN) WITH CHANGES TO SITE PLAN (OUTDOOR PLAY AREA & ACCESS RAMP),permit,unknown
calgary,#1 640 42 AV NE,GREENVIEW INDUSTRIAL PARK,,51.090942297985485,-114.0494808144917,yes,building,1,1,0,barrier-free,2020-11-12T00:00:00.000,2020-11-12T00:00:00.000,BP2020-14046,,Barrier free washroom upgrade (Bedrock Crossfit),permit,completed
calgary,#1 727 33 ST NE,FRANKLIN,,51.05893791518243,-113.98617101914499,yes,development,1,0,1,ramp,2016-12-07T00:00:00.000,2016-12-07T00:00:00.000,,DP2016-5018,CHANGES TO SITE PLAN: AUTO BODY AND PAINT SHOP (NEW ASHPHALT RAMP); EXTERIOR RENOVATIONS: AUTO BODY AND PAINT SHOP (NEW OVERHEAD DOOR); CHANGE OF USE: AUTO BODY AND PAINT SHOP,permit,unknown
calgary,#1 8038 FAIRMOUNT DR SE,FAIRVIEW,,50.982767186619476,-114.05979688337494,yes,building,1,1,0,ramp,2008-03-27T00:00:00.000,2008-03-27T00:00:00.000,BP2008-02459,,Commercial Interior Partition and Addition of Access Ramp,permit,completed
calgary,#10 15425 BANNISTER RD SE,MIDNAPORE,,50.914620873272774,-114.06600524602925,yes,building,1,1,0,barrier-free,2017-02-15T00:00:00.000,2017-02-15T00:00:00.000,BP2017-00848,,Interior Alteration - New demising wall & new barrier free washroom,permit,completed
calgary,#10 5000 64 AV SE,FOOTHILLS,,50.99694607121129,-113.96175374478328,yes,building,1,1,0,barrier-free,2015-12-30T00:00:00.000,2015-12-30T00:00:00.000,BP2015-16003,,Infill openings in demising wall and new barrier free washroom (new tenant),permit,completed
calgary,#100 1020 64 AV NE,DEERFOOT BUSINESS CENTRE,,51.11072651700928,-114.03899698697096,yes,building,1,1,0,barrier-free,2017-02-14T00:00:00.000,2017-02-14T00:00:00.000,BP2017-00914,,Interior Alteration - Barrier Free Washrooms,permit,completed
calgary,#100 1320 1 ST SE,BELTLINE,,51.03967394164843,-114.06072316744859,yes,development,1,0,1,ramp,2017-01-16T00:00:00.000,2017-01-16T00:00:00.000,,DP2017-0158,"EXTERIOR RENOVATIONS: PERSONAL SERVICE BUSINESS (NEW DOORS, WINDOWS, RAMP, DECORATIVE FEATURES)",permit,unknown
calgary,#100 229 33 ST NE,FRANKLIN,,51.053,-113.986,yes,development,1,0,1,ramp,2023-03-23T00:00:00.000,2023-03-23T00:00:00.000,,DP2023-01787,CHANGES TO SITE PLAN: GENERAL INDUSTRIAL - LIGHT (NEW STAIRS AND RAMP ACCESS),permit,unknown
calgary,#100 2727 16 AV NW,ST. ANDREWS HEIGHTS,,51.067737184973986,-114.12502066792617,yes,building,1,1,0,lift,2020-10-27T00:00:00.000,2020-10-27T00:00:00.000,BP2020-14421,,Construction of an elevator addition within the courtyard at Brentwood Care Centre.,permit,completed
calgary,#100 3512 33 ST NW,VARSITY,,51.08356871582265,-114.13397708557864,yes,building,1,1,0,barrier-free,2010-02-04T00:00:00.000,2010-02-04T00:00:00.000,BP2010-00653,,Barrier free washrooms,permit,completed
calgary,#100 3516 8 AV NE,FRANKLIN,,51.05965462022868,-113.98418859756838,yes,building,1,1,0,handicap,2007-12-02T00:00:00.000,2007-12-02T00:00:00.000,BP2007-17166,,INTERIOR PARTITIONING (HANDICAP WASHROOM),permit,completed
calgary,#100 455 6 ST SW,DOWNTOWN COMMERCIAL CORE,,51.04912396204288,-114.07630114545545,yes,building,1,1,0,lift,2020-04-21T00:00:00.000,2020-04-21T00:00:00.000,BP2020-04168,,Elevator and fire alarm upgrades,permit,completed
calgary,#100 4700 130 AV SE,EAST SHEPARD INDUSTRIAL,,50.93223859814446,-113.96672015503329,yes,development,1,0,1,ramp,2020-08-21T00:00:00.000,2020-08-21T00:00:00.000,,DP2020-5259,"CHANGES TO SITE PLAN: SUPERMARKET (PARKING RECONFIGURATION, RAMP ADDITION, EXTERIOR DOOR FOR RAMP)",permit,unknown
calgary,#100 550 71 AV SE,FAIRVIEW INDUSTRIAL,,50.98892149855687,-114.0494868843915,yes,building,1,1,0,barrier-free; ramp,2020-11-30T00:00:00.000,2020-11-30T00:00:00.000,BP2020-13255,,Barrier free ramp construction.,permit,issued
calgary,#100 6025 11 ST SE,BURNS INDUSTRIAL,,50.998429102144826,-114.03911347210554,yes,building,1,1,0,lift,2024-12-17T00:00:00.000,2024-12-17T00:00:00.000,BP2024-25540,,Elevator integration to fire alarm system,permit,completed
calgary,#100 617 10 AV SW,BELTLINE,,51.043545753233836,-114.07500808729621,yes,building,1,1,0,barrier-free,2014-11-21T00:00:00.000,2014-11-21T00:00:00.000,BP2014-17518,,"Washroom renovation, main floor. Universal Barrier free washroom.",permit,completed
calgary,#100 6700 MACLEOD TR SE,FAIRVIEW INDUSTRIAL,,50.993667065856094,-114.07106659769848,yes,building,1,1,0,lift,2019-08-15T00:00:00.000,2019-08-15T00:00:00.000,BP2019-10893,,Elevator Modernization - Fire Alarm alteration component.,permit,completed
calgary,#100 840 6 AV SW,DOWNTOWN COMMERCIAL CORE,,51.04807591115713,-114.08058940107199,yes,building,1,1,0,lift,2019-07-29T00:00:00.000,2019-07-29T00:00:00.000,BP2019-09983,,Fire Alarm Upgrades ¿ Elevator Banks at ATRIUM 2,permit,completed
calgary,#100 900 6 AV SW,DOWNTOWN COMMERCIAL CORE,,51.04808926467708,-114.08137542714815,yes,building,1,1,0,lift,2022-04-09T00:00:00.000,2022-04-09T00:00:00.000,BP2022-05493,,Elevator Modernization Fire Alarm Alterations,permit,completed
calgary,#1000 13131 LAKE FRASER DR SE,LAKE BONAVISTA,,50.934341644474145,-114.06629828817923,yes,building,1,1,0,lift,2025-07-14T00:00:00.000,2025-07-14T00:00:00.000,BP2025-11339,,13131 Lake Fraser Drive S.E. - Elevator Fire Alarm Upgrade,permit,completed
calgary,#1000 607 8 AV SW,DOWNTOWN COMMERCIAL CORE,,51.045743092800805,-114.07440852652107,yes,building,1,1,0,lift,2022-04-15T00:00:00.000,2022-04-15T00:00:00.000,BP2022-05781,,Install fire alarm devices needed for the elevator upgrade project,permit,completed
calgary,#100A 1935 MCKNIGHT BV NE,NORTH AIRWAYS,,51.09252091754249,-114.01327050851076,yes,building,1,1,0,lift,2019-10-03T00:00:00.000,2019-10-03T00:00:00.000,BP2019-13538,,Fire Alarm Alterations as part of Elevator Safety Improvements at the Port O CAll.,permit,completed
calgary,#101 638 11 AV SW,BELTLINE,,51.04285643807785,-114.07588657705007,yes,building,1,1,0,lift,2023-08-18T00:00:00.000,2023-08-18T00:00:00.000,BP2023-12784,,Fire Alarm System Modification - Elevator upgrade additional smokes and relays,permit,completed
calgary,#105 160 96 AV NE,HARVEST HILLS,,51.14184739018853,-114.06635646766222,yes,building,1,1,0,mobility,2022-03-05T00:00:00.000,2022-03-05T00:00:00.000,BP2022-00863,,One Physiotherapy and Mobility Clinic - Tenant Improvement,permit,completed
calgary,#106 366 ASPEN GLEN LD SW,ASPEN WOODS,,51.04098316857687,-114.21066283687597,yes,building,1,1,0,lift,2021-12-23T00:00:00.000,2021-12-23T00:00:00.000,BP2021-20971,,Cobbs Aspen Landing Facelift,permit,completed
calgary,#106 5280 72 AV SE,FOOTHILLS,,50.98967329844024,-113.96262703817126,yes,building,1,1,0,barrier-free,2014-11-05T00:00:00.000,2014-11-05T00:00:00.000,BP2014-16410,,Interior Alteration - New Barrier Free Washroom,permit,completed
calgary,#110 5423 61 AV SE,STARFIELD,,50.99882242541664,-113.95471722720045,yes,building,1,1,0,lift,2019-06-11T00:00:00.000,2019-06-11T00:00:00.000,BP2019-06301,,Upgrade HVAC to suite propane lift trucks.,permit,issued
calgary,#110 5920 35 ST SE,FOOTHILLS,,51.00091395782167,-113.98479807715633,yes,building,1,1,0,barrier-free,2010-12-07T00:00:00.000,2010-12-07T00:00:00.000,BP2010-14757,,interior partioning (barrier free bathrooms),permit,completed
calgary,#110 611 ACADIA DR SE,WILLOW PARK,,50.964,-114.049,yes,development,1,0,1,barrier-free; ramp,2024-06-26T00:00:00.000,2024-06-26T00:00:00.000,,DP2024-04705,"CHANGE OF USE: CHILD CARE SERVICE (106 CHILDREN); CHANGES TO SITE PLAN: CHILD CARE SERVICE (OUTDOOR PLAY AREA, NEW CONCRETE RAMP AND STEPS, NEW BARRIER FREE STALL)",permit,unknown
calgary,#110 639 5 AV SW,DOWNTOWN COMMERCIAL CORE,,51.04863498761601,-114.07554787376552,yes,building,1,1,0,barrier-free,2016-11-22T00:00:00.000,2016-11-22T00:00:00.000,BP2016-13818,,Interior Alterarion - Barrier Free Washrooms,permit,completed
calgary,#1100 909 11 AV SW,BELTLINE,,51.04276787632768,-114.08203882102123,yes,building,1,1,0,barrier-free,2021-06-11T00:00:00.000,2021-06-11T00:00:00.000,BP2021-09120,,AC1-Floors 3 9-11 13-14 Barrier Free Washrooms,permit,completed
calgary,#1105 5150 47 ST NE,WESTWINDS,,51.09926029167262,-113.9656695607424,yes,building,1,1,0,barrier-free,2013-10-22T00:00:00.000,2013-10-22T00:00:00.000,BP2013-13865,,Mezzanine and Barrier Free Washrooms,permit,completed
calgary,#1120 901 64 AV NE,DEERFOOT BUSINESS CENTRE,,51.11033679735407,-114.0414821051473,yes,development,1,0,1,ramp,2019-06-12T00:00:00.000,2019-06-12T00:00:00.000,,DP2019-3022,"CHANGE OF USE: LIQUOR STORE; CHANGES TO SITE PLAN: LIQUOR STORE (PARKING, RAMP); EXTERIOR RENOVATIONS: LIQUOR STORE (WEST BUILDING FACADE, DOORS)",permit,unknown
calgary,#114 1000 7 AV SW,DOWNTOWN WEST END,,51.0472259844659,-114.08403824272014,yes,building,1,1,0,barrier-free,2013-04-01T00:00:00.000,2013-04-01T00:00:00.000,BP2013-03293,,Barrier Free Washroom,permit,completed
calgary,#114 3411 20 ST SW,SOUTH CALGARY,,51.023854658040726,-114.10976599383984,yes,building,1,1,0,handicap,2008-07-16T00:00:00.000,2008-07-16T00:00:00.000,BP2008-08367,,ADDING HANDICAP WASHROOM,permit,completed
calgary,#119 3851 MANCHESTER RD SE,MANCHESTER INDUSTRIAL,,51.02025701695202,-114.05834617882452,yes,building,1,1,0,barrier-free,2016-11-14T00:00:00.000,2016-11-14T00:00:00.000,BP2016-13636,,Barrier Free washroom - Bay 119,permit,issued
calgary,#119 519 34 AV SE,MANCHESTER INDUSTRIAL,,51.02314159439802,-114.05177623808963,yes,building,1,1,0,lift,2025-02-28T00:00:00.000,2025-02-28T00:00:00.000,BP2025-03033,,Elevator cab installed in existing hoistway,permit,completed
calgary,#125 12318 BARLOW TR NE,STONEGATE LANDING,,51.16500966548807,-113.99347174909903,yes,building,1,1,0,barrier-free,2023-09-06T00:00:00.000,2023-09-06T00:00:00.000,BP2023-08395,,"interior alteration to construct new partition walls, new barrier-free washroom, and a new office located on an existing mezzanine.",permit,completed
calgary,#125 4950 106 AV SE,EAST SHEPARD INDUSTRIAL,,50.95807021683327,-113.9639475822546,yes,building,1,1,0,barrier-free,2014-11-07T00:00:00.000,2014-11-07T00:00:00.000,BP2014-16679,,Interior Alterations - Barrier Free Washroom & Change Rm.,permit,completed
calgary,#126 4303 26 ST NE,HORIZON,,51.09044038405409,-113.99793095662608,yes,building,1,1,0,ramp,2023-10-12T00:00:00.000,2023-10-12T00:00:00.000,BP2023-16327,,"Construction of new overhead door, retaining walls and exterior ramp",permit,completed
calgary,#126 6900 54 ST SE,GREAT PLAINS,,50.993448585128185,-113.95179062756756,yes,development,1,0,1,ramp,2014-10-20T00:00:00.000,2014-10-20T00:00:00.000,,DP2014-5013,EXTERIOR RENOVATIONS: GENERAL INDUSTRIAL - LIGHT (NEW OVERHEAD DOOR AND NEW CONCRETE RAMP),permit,unknown
calgary,#128 197 1 ST SW,CHINATOWN,,51.05128171993106,-114.06529012440272,yes,building,1,1,0,lift,2024-10-31T00:00:00.000,2024-10-31T00:00:00.000,BP2024-21948,,Fire alarm installation/Elevator modernization,permit,issued
calgary,#13 1305 33 ST NE,FRANKLIN,,51.062959687702936,-113.98618706882485,yes,development,1,0,1,ramp,2012-11-14T00:00:00.000,2012-11-14T00:00:00.000,,DP2012-4823,REVISION: EXTERIOR RENOVATIONS TO EXISTING COMMERCIAL BUILDING (ABOVE GRADE LOADING RAMP - REAR ELEVATION),permit,unknown
calgary,#130 6108 BOWNESS RD NW,BOWNESS,,51.083529303899255,-114.17372319077613,yes,building,1,1,0,lift,2015-06-16T00:00:00.000,2015-06-16T00:00:00.000,BP2015-06117,,construct new elevator machine room,permit,completed
calgary,#14 1231 36 AV NE,MCCALL,,51.085214083039745,-114.03314618087944,yes,building,1,1,0,accessible,2016-10-25T00:00:00.000,2016-10-25T00:00:00.000,BP2016-10635,,ACCESSIBLE VEHICLE SOLUTIONS,permit,completed
calgary,#14 6130 4 ST SE,MANCHESTER INDUSTRIAL,,50.9978026985519,-114.05361897818382,yes,building,1,1,0,ramp,2002-07-16T00:00:00.000,2002-07-16T00:00:00.000,BP2002-08859,,Main Entrance Handi-capped Ramp,permit,completed
calgary,#1400 250 2 ST SW,CHINATOWN,,51.05051584684284,-114.06619073108156,yes,building,1,1,0,lift,2026-04-02T00:00:00.000,2026-04-02T00:00:00.000,BP2026-03313,,Interior Alterations - Elevator Lobby 14th Floor,permit,issued
calgary,#1400 308 4 AV SW,DOWNTOWN COMMERCIAL CORE,,51.049608285873674,-114.06822758089913,yes,building,1,1,0,lift,2022-03-27T00:00:00.000,2022-03-27T00:00:00.000,BP2022-02633,,Floor 14 Elevator Lobby & Corridor Renovation Re,permit,completed
calgary,#15 4216 61 AV SE,FOOTHILLS,,50.99916053943751,-113.97229903538876,yes,development,1,0,1,ramp,2019-01-21T00:00:00.000,2019-01-21T00:00:00.000,,DP2019-0310,"CHANGES TO SITE PLAN: GENERAL INDUSTRIAL - LIGHT (NEW BAY DOOR, RAMP & PARKING)",permit,unknown
calgary,#15 6325 11 ST SE,BURNS INDUSTRIAL,,50.99627171149066,-114.038623584152,yes,development,1,0,1,ramp,2020-05-05T00:00:00.000,2020-05-05T00:00:00.000,,DP2020-2769,CHANGES TO SITE PLAN: GENERAL INDUSTRIAL - LIGHT (NEW LOADING RAMP),permit,unknown
calgary,#15+ 112 4 AV SW,Undefined,,51.04934920740196,-114.06337958767861,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01706,,Accessibility upgrades,permit,completed
calgary,#15+ 222 5 AV SW,Undefined,,51.04846764641029,-114.0664255983598,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01689,,Accessibility upgrades,permit,completed
calgary,#15+ 310 7 AV SW,Undefined,,51.04665745843935,-114.06887609603326,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01691,,Accessibility upgrades,permit,completed
calgary,#15+ 313 7 AV SE,Undefined,,51.04629631948742,-114.05697708946643,yes,building,1,1,0,accessible,2022-03-23T00:00:00.000,2022-03-23T00:00:00.000,BP2022-01659,,Accessibility upgrades,permit,completed
calgary,#15+ 320 9 AV SW,Undefined,,51.0447208249549,-114.06898668167767,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01670,,Accessibility upgrades,permit,completed
calgary,#15+ 332 6 AV SE,Undefined,,51.047286567372566,-114.05665844936598,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01712,,Accessibility upgrades,permit,completed
calgary,#15+ 333 5 AV SW,Undefined,,51.04857259167072,-114.06953382433025,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01702,,Accessibility upgrades,permit,completed
calgary,#15+ 351 3 ST SW,Undefined,,51.050010849730974,-114.07011974604595,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01688,,Accessibility upgrades,permit,completed
calgary,#15+ 510 5 ST SW,Undefined,,51.048219325152324,-114.07368178146385,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01693,,Accessibility upgrades,permit,completed
calgary,#15+ 530 8 AV SW,Undefined,,51.04583037769539,-114.07289060073609,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01707,,Accessibility upgrades,permit,completed
calgary,#15+ 620 7 AV SW,Undefined,,51.04683751258713,-114.07543108778977,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01709,,Accessibility upgrades,permit,completed
calgary,#15+ 667 7 ST SW,Undefined,,51.04732792316061,-114.0786857856568,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01684,,Accessibility upgrades,permit,completed
calgary,#15+ 715 7 ST SW,Undefined,,51.04646108044579,-114.07875084534,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01686,,Accessibility upgrades,permit,completed
calgary,#15+ 736 8 AV SW,Undefined,,51.045953181458465,-114.07803612104493,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01694,,Accessibility upgrades Group D,permit,completed
calgary,#15+ 750 6 ST SW,Undefined,,51.04642633886831,-114.07626438349348,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01708,,Accessibility upgrades,permit,completed
calgary,#15+ 777 8 AV SW,Undefined,,51.04583481344824,-114.07788816427257,yes,building,1,1,0,accessible,2022-03-22T00:00:00.000,2022-03-22T00:00:00.000,BP2022-01713,,Accessibility upgrades,permit,completed
